country,number,type,source_relative_path,destination_relative_path,extension,bytes,sha256,analysis_status,analysis_source_relative_path,energy_score,circles_curves_score,axis_points_score,synchronous_limbs_score,external_body_spaces_score,shifting_relations_score,jumping_score,emotion_score,energy_normalized,circles_curves_normalized,axis_points_normalized,synchronous_limbs_normalized,external_body_spaces_normalized,shifting_relations_normalized,jumping_normalized,emotion_normalized,pose_nose_x,pose_nose_y,pose_nose_z,pose_left_eye_inner_x,pose_left_eye_inner_y,pose_left_eye_inner_z,pose_left_eye_x,pose_left_eye_y,pose_left_eye_z,pose_left_eye_outer_x,pose_left_eye_outer_y,pose_left_eye_outer_z,pose_right_eye_inner_x,pose_right_eye_inner_y,pose_right_eye_inner_z,pose_right_eye_x,pose_right_eye_y,pose_right_eye_z,pose_right_eye_outer_x,pose_right_eye_outer_y,pose_right_eye_outer_z,pose_left_ear_x,pose_left_ear_y,pose_left_ear_z,pose_right_ear_x,pose_right_ear_y,pose_right_ear_z,pose_mouth_left_x,pose_mouth_left_y,pose_mouth_left_z,pose_mouth_right_x,pose_mouth_right_y,pose_mouth_right_z,pose_left_shoulder_x,pose_left_shoulder_y,pose_left_shoulder_z,pose_right_shoulder_x,pose_right_shoulder_y,pose_right_shoulder_z,pose_left_elbow_x,pose_left_elbow_y,pose_left_elbow_z,pose_right_elbow_x,pose_right_elbow_y,pose_right_elbow_z,pose_left_wrist_x,pose_left_wrist_y,pose_left_wrist_z,pose_right_wrist_x,pose_right_wrist_y,pose_right_wrist_z,pose_left_pinky_x,pose_left_pinky_y,pose_left_pinky_z,pose_right_pinky_x,pose_right_pinky_y,pose_right_pinky_z,pose_left_index_x,pose_left_index_y,pose_left_index_z,pose_right_index_x,pose_right_index_y,pose_right_index_z,pose_left_thumb_x,pose_left_thumb_y,pose_left_thumb_z,pose_right_thumb_x,pose_right_thumb_y,pose_right_thumb_z,pose_left_hip_x,pose_left_hip_y,pose_left_hip_z,pose_right_hip_x,pose_right_hip_y,pose_right_hip_z,pose_left_knee_x,pose_left_knee_y,pose_left_knee_z,pose_right_knee_x,pose_right_knee_y,pose_right_knee_z,pose_left_ankle_x,pose_left_ankle_y,pose_left_ankle_z,pose_right_ankle_x,pose_right_ankle_y,pose_right_ankle_z,pose_left_heel_x,pose_left_heel_y,pose_left_heel_z,pose_right_heel_x,pose_right_heel_y,pose_right_heel_z,pose_left_foot_index_x,pose_left_foot_index_y,pose_left_foot_index_z,pose_right_foot_index_x,pose_right_foot_index_y,pose_right_foot_index_z
Myanmar,14,Transparent_Diagram,3 Myanmar/Transparent_Diagram/4.2 လက်ခွဲလှည့် (Lak Khwe Lhany).png,Myanmar/Transparent_Diagram/Myanmar_14_Transparent_Diagram.png,.png,50043,12c5144f27f7ec818303bb32397ec74c05d5c364f958778f64ebddd815ad6a1f,scored,Myanmar/Body_with_Diagram/Myanmar_14_Body_with_Diagram.png,44,45,52,68,43,52,0,56,21.818,34.615,56.757,67.742,21.739,34.375,0.000,41.935,-0.0400954,-1.7514515,-1.2180055,0.0428531,-1.8126383,-1.1715835,0.0513374,-1.8107767,-1.1354083,0.0424416,-1.8110193,-1.1515628,-0.0516997,-1.8538846,-1.2125741,-0.0500224,-1.8490033,-1.2509314,-0.0372279,-1.8159473,-1.1874995,0.2802205,-1.7530064,-0.7592942,-0.2670400,-1.6644494,-0.7681641,0.0847410,-1.7075977,-1.0432103,-0.0623827,-1.6221251,-1.1198257,0.5065257,-1.3178910,-0.3156525,-0.4730045,-1.4379596,-0.1540843,0.8391748,-0.8275377,-0.3664000,-0.6947079,-0.6088509,-0.1679156,0.4919893,-0.5992037,-0.4580253,-0.4135007,-0.2124390,-0.3978978,0.3323254,-0.5469982,-0.4747955,-0.2160247,-0.1217038,-0.5484291,0.2407224,-0.6271548,-0.4908867,-0.0628007,-0.3059031,-0.5760980,0.4471707,-0.5702376,-0.4595265,-0.3302957,-0.2574383,-0.4357847,0.2836942,-0.0104906,0.0589327,-0.2836942,0.0104906,-0.0589327,0.4235098,1.1059944,-0.0682164,-0.5048030,0.8872639,-0.1870856,0.4310898,1.8945190,0.4765425,-0.3938563,1.8249884,0.4286861,0.3657211,1.9771728,0.5398548,-0.3910949,1.8973297,0.3734470,0.4473807,2.1349499,0.4531751,-0.5926201,1.9987936,0.2803455
Myanmar,15,Body,3 Myanmar/Body/4.3 လက်ခွဲလှည့် (Lak Khwe Lhany).png,Myanmar/Body/Myanmar_15_Body.png,.png,2485302,2d6396a9ebd52444500f6959cb0e2e3205951d5f071484cdef2c98739c17ffe9,scored,Myanmar/Body_with_Diagram/Myanmar_15_Body_with_Diagram.png,59,58,30,12,65,84,0,62,49.091,51.282,27.027,7.527,53.623,84.375,0.000,51.613,0.2898243,-1.4894563,-0.9751806,0.4179799,-1.5123655,-0.9320256,0.4252581,-1.5146723,-0.9066857,0.4168218,-1.5201608,-0.9146726,0.3456013,-1.5905950,-0.9635197,0.3517335,-1.5912856,-0.9970606,0.3599296,-1.5571470,-0.9388694,0.6531432,-1.3571915,-0.5934220,0.1808295,-1.5019926,-0.5537050,0.3853590,-1.4180422,-0.8330140,0.2536246,-1.4015345,-0.8901542,0.6720461,-0.8993399,-0.2129066,-0.0860512,-1.5299571,-0.0467426,0.9587957,-0.4030272,-0.2403119,-0.4047198,-1.6046505,-0.2502560,1.0663950,0.1773451,-0.1723009,-0.4402002,-1.8923993,-0.4568352,1.0628995,0.3097124,-0.1559840,-0.3570278,-1.9545196,-0.6019603,0.9655636,0.3596179,-0.2460729,-0.2400935,-2.0511461,-0.6112445,1.0284082,0.2796234,-0.2042846,-0.3965838,-1.9289811,-0.4899484,0.2517383,0.0189761,0.0856882,-0.2517383,-0.0189761,-0.0856882,0.7819251,0.9831085,-0.2467418,-0.4238060,0.7200565,-0.4542397,0.9043149,1.9891427,-0.0455285,-0.2609592,1.8229248,-0.0311559,0.8532996,2.0830020,-0.0163162,-0.2509763,1.9081710,-0.1028724,1.0716076,2.1136761,-0.1383524,-0.3660925,1.9170411,-0.1914096
Myanmar,15,Body_with_Diagram,3 Myanmar/Body_with_Diagram/4.3 လက်ခွဲလှည့် (Lak Khwe Lhany).png,Myanmar/Body_with_Diagram/Myanmar_15_Body_with_Diagram.png,.png,2524391,190b9efefab97bde099ca0def8801c03e7e9073db664faf5567087cdbf89684a,scored,Myanmar/Body_with_Diagram/Myanmar_15_Body_with_Diagram.png,59,58,30,12,65,84,0,62,49.091,51.282,27.027,7.527,53.623,84.375,0.000,51.613,0.2898243,-1.4894563,-0.9751806,0.4179799,-1.5123655,-0.9320256,0.4252581,-1.5146723,-0.9066857,0.4168218,-1.5201608,-0.9146726,0.3456013,-1.5905950,-0.9635197,0.3517335,-1.5912856,-0.9970606,0.3599296,-1.5571470,-0.9388694,0.6531432,-1.3571915,-0.5934220,0.1808295,-1.5019926,-0.5537050,0.3853590,-1.4180422,-0.8330140,0.2536246,-1.4015345,-0.8901542,0.6720461,-0.8993399,-0.2129066,-0.0860512,-1.5299571,-0.0467426,0.9587957,-0.4030272,-0.2403119,-0.4047198,-1.6046505,-0.2502560,1.0663950,0.1773451,-0.1723009,-0.4402002,-1.8923993,-0.4568352,1.0628995,0.3097124,-0.1559840,-0.3570278,-1.9545196,-0.6019603,0.9655636,0.3596179,-0.2460729,-0.2400935,-2.0511461,-0.6112445,1.0284082,0.2796234,-0.2042846,-0.3965838,-1.9289811,-0.4899484,0.2517383,0.0189761,0.0856882,-0.2517383,-0.0189761,-0.0856882,0.7819251,0.9831085,-0.2467418,-0.4238060,0.7200565,-0.4542397,0.9043149,1.9891427,-0.0455285,-0.2609592,1.8229248,-0.0311559,0.8532996,2.0830020,-0.0163162,-0.2509763,1.9081710,-0.1028724,1.0716076,2.1136761,-0.1383524,-0.3660925,1.9170411,-0.1914096
Myanmar,15,Transparent_Diagram,3 Myanmar/Transparent_Diagram/4.3 လက်ခွဲလှည့် (Lak Khwe Lhany).png,Myanmar/Transparent_Diagram/Myanmar_15_Transparent_Diagram.png,.png,42956,1bff908400d4f6b6ac7e3dd6c7328ac53d26f30803f3f0592c09e90cc9780e66,scored,Myanmar/Body_with_Diagram/Myanmar_15_Body_with_Diagram.png,59,58,30,12,65,84,0,62,49.091,51.282,27.027,7.527,53.623,84.375,0.000,51.613,0.2898243,-1.4894563,-0.9751806,0.4179799,-1.5123655,-0.9320256,0.4252581,-1.5146723,-0.9066857,0.4168218,-1.5201608,-0.9146726,0.3456013,-1.5905950,-0.9635197,0.3517335,-1.5912856,-0.9970606,0.3599296,-1.5571470,-0.9388694,0.6531432,-1.3571915,-0.5934220,0.1808295,-1.5019926,-0.5537050,0.3853590,-1.4180422,-0.8330140,0.2536246,-1.4015345,-0.8901542,0.6720461,-0.8993399,-0.2129066,-0.0860512,-1.5299571,-0.0467426,0.9587957,-0.4030272,-0.2403119,-0.4047198,-1.6046505,-0.2502560,1.0663950,0.1773451,-0.1723009,-0.4402002,-1.8923993,-0.4568352,1.0628995,0.3097124,-0.1559840,-0.3570278,-1.9545196,-0.6019603,0.9655636,0.3596179,-0.2460729,-0.2400935,-2.0511461,-0.6112445,1.0284082,0.2796234,-0.2042846,-0.3965838,-1.9289811,-0.4899484,0.2517383,0.0189761,0.0856882,-0.2517383,-0.0189761,-0.0856882,0.7819251,0.9831085,-0.2467418,-0.4238060,0.7200565,-0.4542397,0.9043149,1.9891427,-0.0455285,-0.2609592,1.8229248,-0.0311559,0.8532996,2.0830020,-0.0163162,-0.2509763,1.9081710,-0.1028724,1.0716076,2.1136761,-0.1383524,-0.3660925,1.9170411,-0.1914096
Myanmar,16,Body,3 Myanmar/Body/4.4 လက်ခွဲလှည့် (Lak Khwe Lhany).png,Myanmar/Body/Myanmar_16_Body.png,.png,2456238,876c7686dc37dc445e5610915895c3bf73db3ac6fda2e5ec58331db7fcf56d37,scored,Myanmar/Body_with_Diagram/Myanmar_16_Body_with_Diagram.png,49,55,58,35,45,67,0,58,30.909,47.436,64.865,32.258,24.638,57.812,0.000,45.161,-2.7948591,2.0358013,-3.3452086,-2.8514411,2.0656857,-3.5201114,-2.8641721,2.0482104,-3.4178024,-2.8501532,2.0629896,-3.4313503,-3.0610138,2.0907459,-3.7067851,-3.0551611,2.0501443,-3.8013096,-3.0268776,1.9424930,-3.5892305,-2.5927705,2.0815152,-3.2995123,-2.4984059,1.8744398,-3.6567730,-2.6965183,1.9927744,-3.0616270,-2.6055355,1.7825718,-3.4403078,-2.0314472,1.8859257,-1.9919259,-2.7429053,2.5845284,-1.9158893,-1.7316300,1.8692590,-1.0385709,-2.2113997,2.5250856,-1.4965254,-2.1118150,1.5968605,0.7457230,-2.1683446,2.3170561,-0.8262534,-2.2098386,1.8261749,1.0705613,-2.4913524,2.2044610,-1.1588066,-2.2260199,1.7852211,0.9051286,-2.8848100,2.0318165,-1.0760250,-2.0725474,1.4231683,0.7457650,-2.2837949,2.3111298,-0.8668089,0.0336466,-0.2214006,0.2260843,-0.0336466,0.2214006,-0.2260843,0.5960193,0.5738898,0.2824242,0.5838451,3.5405800,-1.1024127,2.0179723,1.5384941,1.7400122,2.2094300,5.6732071,0.1345791,2.3080739,1.8252182,1.9392059,2.3618772,6.0442292,-0.0302543,2.8027681,2.1086944,1.6973424,2.1893366,6.8762332,-0.2925416
Myanmar,16,Body_with_Diagram,3 Myanmar/Body_with_Diagram/4.4 လက်ခွဲလှည့် (Lak Khwe Lhany).png,Myanmar/Body_with_Diagram/Myanmar_16_Body_with_Diagram.png,.png,2520478,cfef03dd47943be73fb98344d6d95f59a73775bd96d336a3ff42a72932425a8f,scored,Myanmar/Body_with_Diagram/Myanmar_16_Body_with_Diagram.png,49,55,58,35,45,67,0,58,30.909,47.436,64.865,32.258,24.638,57.812,0.000,45.161,-2.7948591,2.0358013,-3.3452086,-2.8514411,2.0656857,-3.5201114,-2.8641721,2.0482104,-3.4178024,-2.8501532,2.0629896,-3.4313503,-3.0610138,2.0907459,-3.7067851,-3.0551611,2.0501443,-3.8013096,-3.0268776,1.9424930,-3.5892305,-2.5927705,2.0815152,-3.2995123,-2.4984059,1.8744398,-3.6567730,-2.6965183,1.9927744,-3.0616270,-2.6055355,1.7825718,-3.4403078,-2.0314472,1.8859257,-1.9919259,-2.7429053,2.5845284,-1.9158893,-1.7316300,1.8692590,-1.0385709,-2.2113997,2.5250856,-1.4965254,-2.1118150,1.5968605,0.7457230,-2.1683446,2.3170561,-0.8262534,-2.2098386,1.8261749,1.0705613,-2.4913524,2.2044610,-1.1588066,-2.2260199,1.7852211,0.9051286,-2.8848100,2.0318165,-1.0760250,-2.0725474,1.4231683,0.7457650,-2.2837949,2.3111298,-0.8668089,0.0336466,-0.2214006,0.2260843,-0.0336466,0.2214006,-0.2260843,0.5960193,0.5738898,0.2824242,0.5838451,3.5405800,-1.1024127,2.0179723,1.5384941,1.7400122,2.2094300,5.6732071,0.1345791,2.3080739,1.8252182,1.9392059,2.3618772,6.0442292,-0.0302543,2.8027681,2.1086944,1.6973424,2.1893366,6.8762332,-0.2925416
Myanmar,16,Transparent_Diagram,3 Myanmar/Transparent_Diagram/4.4 လက်ခွဲလှည့် (Lak Khwe Lhany).png,Myanmar/Transparent_Diagram/Myanmar_16_Transparent_Diagram.png,.png,57188,b25807458ad221dd3454dcb30d6984ef50e86b56637ae306807b5448120a697b,scored,Myanmar/Body_with_Diagram/Myanmar_16_Body_with_Diagram.png,49,55,58,35,45,67,0,58,30.909,47.436,64.865,32.258,24.638,57.812,0.000,45.161,-2.7948591,2.0358013,-3.3452086,-2.8514411,2.0656857,-3.5201114,-2.8641721,2.0482104,-3.4178024,-2.8501532,2.0629896,-3.4313503,-3.0610138,2.0907459,-3.7067851,-3.0551611,2.0501443,-3.8013096,-3.0268776,1.9424930,-3.5892305,-2.5927705,2.0815152,-3.2995123,-2.4984059,1.8744398,-3.6567730,-2.6965183,1.9927744,-3.0616270,-2.6055355,1.7825718,-3.4403078,-2.0314472,1.8859257,-1.9919259,-2.7429053,2.5845284,-1.9158893,-1.7316300,1.8692590,-1.0385709,-2.2113997,2.5250856,-1.4965254,-2.1118150,1.5968605,0.7457230,-2.1683446,2.3170561,-0.8262534,-2.2098386,1.8261749,1.0705613,-2.4913524,2.2044610,-1.1588066,-2.2260199,1.7852211,0.9051286,-2.8848100,2.0318165,-1.0760250,-2.0725474,1.4231683,0.7457650,-2.2837949,2.3111298,-0.8668089,0.0336466,-0.2214006,0.2260843,-0.0336466,0.2214006,-0.2260843,0.5960193,0.5738898,0.2824242,0.5838451,3.5405800,-1.1024127,2.0179723,1.5384941,1.7400122,2.2094300,5.6732071,0.1345791,2.3080739,1.8252182,1.9392059,2.3618772,6.0442292,-0.0302543,2.8027681,2.1086944,1.6973424,2.1893366,6.8762332,-0.2925416
Myanmar,17,Body,3 Myanmar/Body/5.1 ခရုပတ်လက် (Khayu Pat Lak).png,Myanmar/Body/Myanmar_17_Body.png,.png,2471871,eec900fd63f9ff92ff4ef29a542b68a65eab2c718015f9ad6748ed99a5f510e6,scored,Myanmar/Body_with_Diagram/Myanmar_17_Body_with_Diagram.png,57,45,55,10,54,84,0,62,45.455,34.615,60.811,5.376,37.681,84.375,0.000,51.613,-0.6734431,-1.6034560,-1.1662759,-0.6642071,-1.7023764,-1.1933029,-0.6549326,-1.7038607,-1.1535391,-0.6617045,-1.7032790,-1.1654521,-0.7354830,-1.6870822,-1.1972860,-0.7277658,-1.6833612,-1.2412666,-0.7104112,-1.6486505,-1.1705453,-0.3860415,-1.8389385,-0.9279436,-0.7956645,-1.4801668,-0.7780002,-0.4892102,-1.6446428,-1.0287095,-0.5888916,-1.4737739,-1.0762479,0.2064155,-1.5095379,-0.4089377,-0.7614276,-1.4035828,-0.1807862,0.5443065,-0.9790874,-0.4013455,-0.7136734,-0.5890847,-0.4094073,0.1966412,-0.6862514,-0.3787017,-0.5503195,-0.6764729,-0.9730050,0.0315044,-0.6482053,-0.3844311,-0.4148509,-0.7612668,-1.2048988,-0.0603745,-0.7464708,-0.4060348,-0.3503428,-1.0094468,-1.2233211,0.1581882,-0.6613071,-0.3857499,-0.5193060,-0.7819731,-1.0225042,0.2746702,-0.0400303,0.0806317,-0.2746702,0.0400303,-0.0806317,0.4048328,1.2235236,-0.1166570,-0.0958813,1.1781788,-0.2539457,0.4502125,2.1629982,0.3998819,0.0011862,2.3759396,0.1977790,0.3866000,2.2548707,0.4640390,0.0105983,2.4786042,0.1115758,0.5077254,2.3872174,0.3013491,-0.0170762,2.6518775,-0.1461283
Myanmar,17,Body_with_Diagram,3 Myanmar/Body_with_Diagram/5.1 ခရုပတ်လက် (Khayu Pat Lak).png,Myanmar/Body_with_Diagram/Myanmar_17_Body_with_Diagram.png,.png,2522848,d4fbef7bd95e5473a932022b4711b5bc61f5796d8c505101f145a690b784b755,scored,Myanmar/Body_with_Diagram/Myanmar_17_Body_with_Diagram.png,57,45,55,10,54,84,0,62,45.455,34.615,60.811,5.376,37.681,84.375,0.000,51.613,-0.6734431,-1.6034560,-1.1662759,-0.6642071,-1.7023764,-1.1933029,-0.6549326,-1.7038607,-1.1535391,-0.6617045,-1.7032790,-1.1654521,-0.7354830,-1.6870822,-1.1972860,-0.7277658,-1.6833612,-1.2412666,-0.7104112,-1.6486505,-1.1705453,-0.3860415,-1.8389385,-0.9279436,-0.7956645,-1.4801668,-0.7780002,-0.4892102,-1.6446428,-1.0287095,-0.5888916,-1.4737739,-1.0762479,0.2064155,-1.5095379,-0.4089377,-0.7614276,-1.4035828,-0.1807862,0.5443065,-0.9790874,-0.4013455,-0.7136734,-0.5890847,-0.4094073,0.1966412,-0.6862514,-0.3787017,-0.5503195,-0.6764729,-0.9730050,0.0315044,-0.6482053,-0.3844311,-0.4148509,-0.7612668,-1.2048988,-0.0603745,-0.7464708,-0.4060348,-0.3503428,-1.0094468,-1.2233211,0.1581882,-0.6613071,-0.3857499,-0.5193060,-0.7819731,-1.0225042,0.2746702,-0.0400303,0.0806317,-0.2746702,0.0400303,-0.0806317,0.4048328,1.2235236,-0.1166570,-0.0958813,1.1781788,-0.2539457,0.4502125,2.1629982,0.3998819,0.0011862,2.3759396,0.1977790,0.3866000,2.2548707,0.4640390,0.0105983,2.4786042,0.1115758,0.5077254,2.3872174,0.3013491,-0.0170762,2.6518775,-0.1461283
Myanmar,17,Transparent_Diagram,3 Myanmar/Transparent_Diagram/5.1 ခရုပတ်လက် (Khayu Pat Lak).png,Myanmar/Transparent_Diagram/Myanmar_17_Transparent_Diagram.png,.png,56583,acb3edfc79b91bbff158539787a2e14f1c13f13e93163cc1d56610f0be681c7d,scored,Myanmar/Body_with_Diagram/Myanmar_17_Body_with_Diagram.png,57,45,55,10,54,84,0,62,45.455,34.615,60.811,5.376,37.681,84.375,0.000,51.613,-0.6734431,-1.6034560,-1.1662759,-0.6642071,-1.7023764,-1.1933029,-0.6549326,-1.7038607,-1.1535391,-0.6617045,-1.7032790,-1.1654521,-0.7354830,-1.6870822,-1.1972860,-0.7277658,-1.6833612,-1.2412666,-0.7104112,-1.6486505,-1.1705453,-0.3860415,-1.8389385,-0.9279436,-0.7956645,-1.4801668,-0.7780002,-0.4892102,-1.6446428,-1.0287095,-0.5888916,-1.4737739,-1.0762479,0.2064155,-1.5095379,-0.4089377,-0.7614276,-1.4035828,-0.1807862,0.5443065,-0.9790874,-0.4013455,-0.7136734,-0.5890847,-0.4094073,0.1966412,-0.6862514,-0.3787017,-0.5503195,-0.6764729,-0.9730050,0.0315044,-0.6482053,-0.3844311,-0.4148509,-0.7612668,-1.2048988,-0.0603745,-0.7464708,-0.4060348,-0.3503428,-1.0094468,-1.2233211,0.1581882,-0.6613071,-0.3857499,-0.5193060,-0.7819731,-1.0225042,0.2746702,-0.0400303,0.0806317,-0.2746702,0.0400303,-0.0806317,0.4048328,1.2235236,-0.1166570,-0.0958813,1.1781788,-0.2539457,0.4502125,2.1629982,0.3998819,0.0011862,2.3759396,0.1977790,0.3866000,2.2548707,0.4640390,0.0105983,2.4786042,0.1115758,0.5077254,2.3872174,0.3013491,-0.0170762,2.6518775,-0.1461283
Myanmar,18,Body,3 Myanmar/Body/5.2 ခရုပတ်လက် (Khayu Pat Lak).png,Myanmar/Body/Myanmar_18_Body.png,.png,2467830,f4142ff3f53fba6f503050d289ce71f35c850766b4e47ac17366ea220275d476,scored,Myanmar/Body_with_Diagram/Myanmar_18_Body_with_Diagram.png,41,54,72,87,38,46,0,56,16.364,46.154,83.784,88.172,14.493,25.000,0.000,41.935,-0.0818328,-1.7152711,-1.2224739,-0.0033407,-1.7799145,-1.1836590,0.0057621,-1.7786744,-1.1463180,-0.0020188,-1.7786017,-1.1603924,-0.0961591,-1.8127731,-1.2123590,-0.0927964,-1.8099669,-1.2533815,-0.0802198,-1.7756067,-1.1885337,0.2413103,-1.7232174,-0.8086291,-0.2849712,-1.6243634,-0.7751588,0.0543472,-1.6744864,-1.0618142,-0.0887620,-1.5870876,-1.1276536,0.5046850,-1.2483876,-0.3940599,-0.4678067,-1.4042992,-0.2209949,0.6931996,-0.6701088,-0.4626079,-0.5426589,-0.5962030,-0.3209458,0.4486879,-0.3320665,-0.5839860,-0.3242218,-0.3839023,-0.6054327,0.3380788,-0.2466028,-0.6172919,-0.1568044,-0.3228163,-0.7703348,0.2355213,-0.3159845,-0.6575972,-0.0381029,-0.5278040,-0.8009066,0.4049590,-0.2898912,-0.6028592,-0.2565715,-0.4437427,-0.6537067,0.2839317,-0.0007504,0.0606442,-0.2839317,0.0007504,-0.0606442,0.3887342,1.0369535,-0.0995467,-0.3566455,0.8366169,-0.0712047,0.3025477,1.8336138,0.3572500,-0.3847281,1.8500572,0.4799789,0.2371229,1.9187865,0.4144044,-0.3937364,1.9364827,0.4158715,0.3679523,2.0908634,0.3164780,-0.5666399,2.0392869,0.3096449
Myanmar,18,Body_with_Diagram,3 Myanmar/Body_with_Diagram/5.2 ခရုပတ်လက် (Khayu Pat Lak).png,Myanmar/Body_with_Diagram/Myanmar_18_Body_with_Diagram.png,.png,2494563,bd00d151718ba46f8a8439346ee1fa3169c6ecc89aeecaf4a634fa41d50feecb,scored,Myanmar/Body_with_Diagram/Myanmar_18_Body_with_Diagram.png,41,54,72,87,38,46,0,56,16.364,46.154,83.784,88.172,14.493,25.000,0.000,41.935,-0.0818328,-1.7152711,-1.2224739,-0.0033407,-1.7799145,-1.1836590,0.0057621,-1.7786744,-1.1463180,-0.0020188,-1.7786017,-1.1603924,-0.0961591,-1.8127731,-1.2123590,-0.0927964,-1.8099669,-1.2533815,-0.0802198,-1.7756067,-1.1885337,0.2413103,-1.7232174,-0.8086291,-0.2849712,-1.6243634,-0.7751588,0.0543472,-1.6744864,-1.0618142,-0.0887620,-1.5870876,-1.1276536,0.5046850,-1.2483876,-0.3940599,-0.4678067,-1.4042992,-0.2209949,0.6931996,-0.6701088,-0.4626079,-0.5426589,-0.5962030,-0.3209458,0.4486879,-0.3320665,-0.5839860,-0.3242218,-0.3839023,-0.6054327,0.3380788,-0.2466028,-0.6172919,-0.1568044,-0.3228163,-0.7703348,0.2355213,-0.3159845,-0.6575972,-0.0381029,-0.5278040,-0.8009066,0.4049590,-0.2898912,-0.6028592,-0.2565715,-0.4437427,-0.6537067,0.2839317,-0.0007504,0.0606442,-0.2839317,0.0007504,-0.0606442,0.3887342,1.0369535,-0.0995467,-0.3566455,0.8366169,-0.0712047,0.3025477,1.8336138,0.3572500,-0.3847281,1.8500572,0.4799789,0.2371229,1.9187865,0.4144044,-0.3937364,1.9364827,0.4158715,0.3679523,2.0908634,0.3164780,-0.5666399,2.0392869,0.3096449
Myanmar,18,Transparent_Diagram,3 Myanmar/Transparent_Diagram/5.2 ခရုပတ်လက် (Khayu Pat Lak).png,Myanmar/Transparent_Diagram/Myanmar_18_Transparent_Diagram.png,.png,39386,855bf42011e35f5e6805f7cc3b060ea3ac0e10d1c86496e2e6b43bc973d0710a,scored,Myanmar/Body_with_Diagram/Myanmar_18_Body_with_Diagram.png,41,54,72,87,38,46,0,56,16.364,46.154,83.784,88.172,14.493,25.000,0.000,41.935,-0.0818328,-1.7152711,-1.2224739,-0.0033407,-1.7799145,-1.1836590,0.0057621,-1.7786744,-1.1463180,-0.0020188,-1.7786017,-1.1603924,-0.0961591,-1.8127731,-1.2123590,-0.0927964,-1.8099669,-1.2533815,-0.0802198,-1.7756067,-1.1885337,0.2413103,-1.7232174,-0.8086291,-0.2849712,-1.6243634,-0.7751588,0.0543472,-1.6744864,-1.0618142,-0.0887620,-1.5870876,-1.1276536,0.5046850,-1.2483876,-0.3940599,-0.4678067,-1.4042992,-0.2209949,0.6931996,-0.6701088,-0.4626079,-0.5426589,-0.5962030,-0.3209458,0.4486879,-0.3320665,-0.5839860,-0.3242218,-0.3839023,-0.6054327,0.3380788,-0.2466028,-0.6172919,-0.1568044,-0.3228163,-0.7703348,0.2355213,-0.3159845,-0.6575972,-0.0381029,-0.5278040,-0.8009066,0.4049590,-0.2898912,-0.6028592,-0.2565715,-0.4437427,-0.6537067,0.2839317,-0.0007504,0.0606442,-0.2839317,0.0007504,-0.0606442,0.3887342,1.0369535,-0.0995467,-0.3566455,0.8366169,-0.0712047,0.3025477,1.8336138,0.3572500,-0.3847281,1.8500572,0.4799789,0.2371229,1.9187865,0.4144044,-0.3937364,1.9364827,0.4158715,0.3679523,2.0908634,0.3164780,-0.5666399,2.0392869,0.3096449
Myanmar,19,Body,3 Myanmar/Body/5.3 ခရုပတ်လက် (Khayu Pat Lak).png,Myanmar/Body/Myanmar_19_Body.png,.png,2466843,092f0d8ebcd7dccf6cb81248196f4d48a9b34b52cbac47200c9a1ee9d68dcb7d,scored,Myanmar/Body_with_Diagram/Myanmar_19_Body_with_Diagram.png,54,53,62,12,49,82,0,61,40.000,44.872,70.270,7.527,30.435,81.250,0.000,50.000,1.4010979,1.4406947,-0.7709539,1.3792586,1.5395110,-0.8204998,1.3725934,1.5409231,-0.7768826,1.3796944,1.5351715,-0.7830700,1.4299100,1.5458660,-0.7761055,1.4257475,1.5363987,-0.8185187,1.3940225,1.5101949,-0.7451563,1.0110315,1.7373433,-0.7022641,1.2099888,1.4208342,-0.3294122,1.2032783,1.5179493,-0.6926930,1.2212568,1.3650649,-0.6735322,0.5362481,1.4960404,-0.5352231,0.9902658,1.3442261,0.3427406,0.7313256,1.1472535,-0.7067028,0.6717973,0.5280743,0.2236400,1.2197982,1.1212653,-0.3585449,0.8518905,0.2160343,-0.2231999,1.3937512,1.1415365,-0.2977961,0.8301639,0.1935434,-0.3623038,1.4082705,1.1880379,-0.3032176,0.8523345,0.3492659,-0.3907076,1.1996775,1.1125362,-0.3382031,0.8830041,0.2539675,-0.2686502,-0.1632018,0.0276726,-0.1731142,0.1632018,-0.0276726,0.1731142,0.3261094,-0.8548256,-0.5665461,0.7772297,-0.5173012,0.0048119,0.1544219,-1.4756060,0.1969690,0.1968221,-1.4296943,0.5390748,0.2149603,-1.5567301,0.3131306,0.1512331,-1.4955075,0.4625622,0.4691058,-1.7518874,0.3624487,0.3246993,-1.7152050,0.4796704
